Datetime,Open,High,Low,Close,Adj Close,Volume,Capital Gains
1993-01-29 00:00:00-05:00,43.96875,43.96875,43.75,43.9375,24.684112548828125,1003200,0.0
1993-02-01 00:00:00-05:00,43.96875,44.25,43.96875,44.25,24.859664916992188,480500,0.0
1993-02-02 00:00:00-05:00,44.21875,44.375,44.125,44.34375,24.912324905395508,201300,0.0
1993-02-03 00:00:00-05:00,44.40625,44.84375,44.375,44.8125,25.175670623779297,529400,0.0
1993-02-04 00:00:00-05:00,44.96875,45.09375,44.46875,45.0,25.281023025512695,531500,0.0
1993-02-05 00:00:00-05:00,44.96875,45.0625,44.71875,44.96875,25.263452529907227,492100,0.0
1993-02-08 00:00:00-05:00,44.96875,45.125,44.90625,44.96875,25.263452529907227,596100,0.0
1993-02-09 00:00:00-05:00,44.8125,44.8125,44.5625,44.65625,25.087892532348633,122100,0.0
1993-02-10 00:00:00-05:00,44.65625,44.75,44.53125,44.71875,25.12301254272461,379600,0.0
1993-02-11 00:00:00-05:00,44.78125,45.125,44.78125,44.9375,25.245906829833984,19500,0.0
1993-02-12 00:00:00-05:00,44.875,44.875,44.59375,44.59375,25.05279541015625,42500,0.0
1993-02-16 00:00:00-05:00,44.46875,44.46875,43.40625,43.46875,24.420778274536133,374800,0.0
1993-02-17 00:00:00-05:00,43.46875,43.53125,43.28125,43.4375,24.403213500976562,210900,0.0
1993-02-18 00:00:00-05:00,43.9375,43.9375,42.8125,43.40625,24.38564682006836,378100,0.0
1993-02-19 00:00:00-05:00,43.40625,43.5625,43.34375,43.5625,24.47342300415039,34900,0.0
1993-02-22 00:00:00-05:00,43.6875,43.78125,43.5625,43.71875,24.561208724975586,513600,0.0
1993-02-23 00:00:00-05:00,43.84375,43.875,43.46875,43.6875,24.54366111755371,373700,0.0
1993-02-24 00:00:00-05:00,43.71875,44.25,43.71875,44.25,24.859664916992188,26300,0.0
1993-02-25 00:00:00-05:00,44.21875,44.375,44.125,44.34375,24.912324905395508,44500,0.0
1993-02-26 00:00:00-05:00,44.4375,44.4375,44.1875,44.40625,24.94745635986328,66200,0.0
1993-03-01 00:00:00-05:00,44.5625,44.5625,44.21875,44.28125,24.87723731994629,66500,0.0
1993-03-02 00:00:00-05:00,44.3125,44.9375,44.25,44.9375,25.245906829833984,182400,0.0
1993-03-03 00:00:00-05:00,45.0,45.15625,44.9375,45.125,25.351259231567383,280100,0.0
1993-03-04 00:00:00-05:00,45.1875,45.1875,44.875,44.875,25.210783004760742,89500,0.0
1993-03-05 00:00:00-05:00,44.9375,45.125,44.71875,44.75,25.14056396484375,40000,0.0
1993-03-08 00:00:00-05:00,44.84375,45.75,44.84375,45.75,25.702369689941406,50800,0.0
1993-03-09 00:00:00-05:00,45.65625,45.6875,45.5,45.59375,25.614599227905273,169300,0.0
1993-03-10 00:00:00-05:00,45.59375,45.6875,45.40625,45.6875,25.667251586914062,194400,0.0
1993-03-11 00:00:00-05:00,45.71875,45.84375,45.5,45.5625,25.597034454345703,70900,0.0
1993-03-12 00:00:00-05:00,45.1875,45.21875,44.8125,45.09375,25.33368492126465,643600,0.0
1993-03-15 00:00:00-05:00,45.0625,45.3125,45.0625,45.3125,25.45659065246582,310800,0.0
1993-03-16 00:00:00-05:00,45.3125,45.4375,45.3125,45.3125,25.45659065246582,30800,0.0
1993-03-17 00:00:00-05:00,45.25,45.25,44.96875,45.03125,25.298568725585938,21800,0.0
1993-03-18 00:00:00-05:00,45.21875,45.5,45.21875,45.3125,25.45659065246582,59300,0.0
1993-03-19 00:00:00-05:00,45.28125,45.28125,45.03125,45.03125,25.418060302734375,66900,0.0
1993-03-22 00:00:00-05:00,44.59375,44.875,44.5625,44.78125,25.27695083618164,183400,0.0
