datetime,symbol,open,high,low,close,volume
2024-08-04 17:00:00,CME_MINI:NQ1!,18390.0,18390.0,18302.75,18335.75,1649.0
2024-08-04 17:01:00,CME_MINI:NQ1!,18338.0,18350.0,18280.0,18309.0,1314.0
2024-08-04 17:02:00,CME_MINI:NQ1!,18312.75,18320.0,18269.25,18294.5,915.0
2024-08-04 17:03:00,CME_MINI:NQ1!,18296.75,18309.75,18285.25,18296.25,552.0
2024-08-04 17:04:00,CME_MINI:NQ1!,18296.5,18308.5,18272.75,18308.5,568.0
2024-08-04 17:05:00,CME_MINI:NQ1!,18308.75,18326.5,18306.25,18310.75,459.0
2024-08-04 17:06:00,CME_MINI:NQ1!,18311.25,18311.25,18275.0,18297.5,544.0
2024-08-04 17:07:00,CME_MINI:NQ1!,18297.5,18310.0,18291.5,18294.75,508.0
2024-08-04 17:08:00,CME_MINI:NQ1!,18298.75,18317.5,18295.75,18308.0,385.0
2024-08-04 17:09:00,CME_MINI:NQ1!,18306.0,18309.0,18292.0,18299.25,252.0
2024-08-04 17:10:00,CME_MINI:NQ1!,18298.5,18302.0,18297.0,18302.0,150.0
2024-08-04 17:11:00,CME_MINI:NQ1!,18302.0,18324.0,18302.0,18318.5,444.0
2024-08-04 17:12:00,CME_MINI:NQ1!,18319.5,18324.0,18310.0,18313.5,194.0
2024-08-04 17:13:00,CME_MINI:NQ1!,18314.5,18324.0,18309.25,18311.25,243.0
2024-08-04 17:14:00,CME_MINI:NQ1!,18313.75,18319.5,18305.25,18317.75,130.0
2024-08-04 17:15:00,CME_MINI:NQ1!,18318.0,18323.75,18316.0,18320.0,115.0
2024-08-04 17:16:00,CME_MINI:NQ1!,18317.0,18323.75,18310.5,18314.25,150.0
2024-08-04 17:17:00,CME_MINI:NQ1!,18315.5,18321.0,18314.25,18319.0,81.0
2024-08-04 17:18:00,CME_MINI:NQ1!,18317.75,18330.0,18316.5,18319.75,226.0
2024-08-04 17:19:00,CME_MINI:NQ1!,18319.25,18320.0,18305.0,18314.25,155.0
2024-08-04 17:20:00,CME_MINI:NQ1!,18314.0,18332.0,18314.0,18331.5,342.0
2024-08-04 17:21:00,CME_MINI:NQ1!,18330.25,18337.5,18330.0,18334.5,138.0
2024-08-04 17:22:00,CME_MINI:NQ1!,18333.5,18335.5,18331.5,18332.0,84.0
2024-08-04 17:23:00,CME_MINI:NQ1!,18333.0,18334.0,18325.0,18328.25,213.0
