Datetime,Open,High,Low,Close,Adj Close,Volume,Capital Gains
2025-01-13 09:30:00-05:00,575.77001953125,576.030029296875,575.6099853515625,575.885009765625,575.885009765625,2168258,0.0
2025-01-13 09:31:00-05:00,575.6998901367188,576.1199951171875,575.5,575.6998901367188,575.6998901367188,310373,0.0
2025-01-13 09:32:00-05:00,575.7000122070312,576.1699829101562,575.6799926757812,575.9199829101562,575.9199829101562,171270,0.0
2025-01-13 09:33:00-05:00,575.9400024414062,576.25,575.6524047851562,576.1500244140625,576.1500244140625,221166,0.0
2025-01-13 09:34:00-05:00,576.1500244140625,576.47998046875,576.030029296875,576.4500122070312,576.4500122070312,181766,0.0
2025-01-13 09:35:00-05:00,576.469970703125,576.5700073242188,576.1699829101562,576.3300170898438,576.3300170898438,279551,0.0
2025-01-13 09:36:00-05:00,576.3200073242188,576.489990234375,575.8300170898438,575.8599853515625,575.8599853515625,224279,0.0
2025-01-13 09:37:00-05:00,575.8800048828125,575.9000244140625,575.52001953125,575.6699829101562,575.6699829101562,205827,0.0
2025-01-13 09:38:00-05:00,575.669921875,575.739990234375,575.489990234375,575.6699829101562,575.6699829101562,155073,0.0
2025-01-13 09:39:00-05:00,575.719970703125,575.97998046875,575.6400146484375,575.719970703125,575.719970703125,118631,0.0
2025-01-13 09:40:00-05:00,575.7100219726562,575.8400268554688,575.510009765625,575.6599731445312,575.6599731445312,186703,0.0
2025-01-13 09:41:00-05:00,575.6199951171875,575.8099975585938,575.5,575.6199951171875,575.6199951171875,143291,0.0
2025-01-13 09:42:00-05:00,575.52001953125,575.6900024414062,575.3499755859375,575.52001953125,575.52001953125,136047,0.0
2025-01-13 09:43:00-05:00,575.6400146484375,576.8300170898438,575.6400146484375,576.7550048828125,576.7550048828125,209953,0.0
2025-01-13 09:44:00-05:00,576.739990234375,576.9000244140625,576.5902709960938,576.8699951171875,576.8699951171875,162057,0.0
2025-01-13 09:45:00-05:00,576.8499755859375,576.8599853515625,576.2999877929688,576.3099975585938,576.3099975585938,124898,0.0
2025-01-13 09:46:00-05:00,576.375,576.4199829101562,576.10498046875,576.375,576.375,84537,0.0
2025-01-13 09:47:00-05:00,576.3900146484375,576.5700073242188,576.25,576.4299926757812,576.4299926757812,75383,0.0
2025-01-13 09:48:00-05:00,576.5499267578125,576.8699951171875,576.4199829101562,576.5499267578125,576.5499267578125,80954,0.0
2025-01-13 09:49:00-05:00,576.5499877929688,576.9600219726562,576.4749755859375,576.5452270507812,576.5452270507812,336757,0.0
2025-01-13 09:50:00-05:00,576.5499877929688,576.7000122070312,576.3900146484375,576.530029296875,576.530029296875,67073,0.0
2025-01-13 09:51:00-05:00,576.52001953125,576.8200073242188,576.4299926757812,576.7000122070312,576.7000122070312,76360,0.0
2025-01-13 09:52:00-05:00,576.6699829101562,576.7949829101562,576.530029296875,576.77001953125,576.77001953125,91316,0.0
2025-01-13 09:53:00-05:00,576.739990234375,577.1500244140625,576.6300048828125,577.1199951171875,577.1199951171875,108852,0.0
2025-01-13 09:54:00-05:00,577.1099853515625,577.7899780273438,577.0900268554688,577.3499755859375,577.3499755859375,211368,0.0
2025-01-13 09:55:00-05:00,577.3400268554688,577.72998046875,577.3084716796875,577.7100219726562,577.7100219726562,121005,0.0
2025-01-13 09:56:00-05:00,577.7100219726562,578.3200073242188,577.5900268554688,578.1599731445312,578.1599731445312,213904,0.0
2025-01-13 09:57:00-05:00,578.1699829101562,578.1900024414062,577.8300170898438,577.8695068359375,577.8695068359375,196155,0.0
2025-01-13 09:58:00-05:00,577.9000244140625,578.1074829101562,577.701171875,577.9199829101562,577.9199829101562,216562,0.0
2025-01-13 09:59:00-05:00,577.9099731445312,578.0,577.6599731445312,577.8699951171875,577.8699951171875,87405,0.0
2025-01-13 10:00:00-05:00,577.8800048828125,577.8800048828125,577.2999877929688,577.3800048828125,577.3800048828125,165245,0.0
2025-01-13 10:01:00-05:00,577.47998046875,577.5,577.0499877929688,577.280029296875,577.280029296875,116274,0.0
2025-01-13 10:02:00-05:00,577.4299926757812,577.530029296875,577.0648193359375,577.4299926757812,577.4299926757812,83807,0.0
2025-01-13 10:03:00-05:00,577.4099731445312,577.5499877929688,577.22998046875,577.4299926757812,577.4299926757812,95351,0.0
2025-01-13 10:04:00-05:00,577.4500122070312,577.7977294921875,577.4201049804688,577.4749755859375,577.4749755859375,184966,0.0
2025-01-13 10:05:00-05:00,577.9099731445312,577.9368896484375,577.4000244140625,577.9099731445312,577.9099731445312,61216,0.0
2025-01-13 10:06:00-05:00,577.9000244140625,578.47998046875,577.8200073242188,578.4600219726562,578.4600219726562,85955,0.0
2025-01-13 10:07:00-05:00,578.5,578.6199951171875,578.1199951171875,578.1500244140625,578.1500244140625,106666,0.0
2025-01-13 10:08:00-05:00,578.1599731445312,578.1649780273438,577.8800048828125,577.97998046875,577.97998046875,72693,0.0
2025-01-13 10:09:00-05:00,577.969970703125,578.0,577.4110107421875,577.469970703125,577.469970703125,109166,0.0
2025-01-13 10:10:00-05:00,577.4500122070312,577.5599975585938,577.2000122070312,577.27001953125,577.27001953125,92516,0.0
2025-01-13 10:11:00-05:00,577.260009765625,577.2999877929688,576.9500122070312,577.1500244140625,577.1500244140625,102077,0.0
2025-01-13 10:12:00-05:00,577.0800170898438,577.25,576.9600219726562,577.0800170898438,577.0800170898438,69819,0.0
2025-01-13 10:13:00-05:00,577.1099853515625,577.1799926757812,576.9801025390625,577.0800170898438,577.0800170898438,63876,0.0
2025-01-13 10:14:00-05:00,577.0700073242188,577.0753173828125,576.8599853515625,576.8800048828125,576.8800048828125,79654,0.0
2025-01-13 10:15:00-05:00,576.9199829101562,577.1799926757812,576.47998046875,576.6223754882812,576.6223754882812,166066,0.0
2025-01-13 10:16:00-05:00,577.010009765625,577.1900024414062,576.530029296875,577.010009765625,577.010009765625,88426,0.0
2025-01-13 10:17:00-05:00,576.9600219726562,577.3198852539062,576.9400024414062,577.1799926757812,577.1799926757812,173400,0.0
2025-01-13 10:18:00-05:00,577.1699829101562,577.6199951171875,577.1699829101562,577.6055908203125,577.6055908203125,94308,0.0
2025-01-13 10:19:00-05:00,577.5999755859375,577.64990234375,577.3699951171875,577.3800048828125,577.3800048828125,51155,0.0
2025-01-13 10:20:00-05:00,577.3599853515625,577.9400024414062,577.3400268554688,577.6699829101562,577.6699829101562,85788,0.0
2025-01-13 10:21:00-05:00,577.6500244140625,577.760009765625,577.3427734375,577.5700073242188,577.5700073242188,95008,0.0
2025-01-13 10:22:00-05:00,577.5700073242188,577.5700073242188,577.0499877929688,577.072509765625,577.072509765625,55742,0.0
2025-01-13 10:23:00-05:00,577.0499877929688,577.2000122070312,576.875,576.9400024414062,576.9400024414062,112054,0.0
2025-01-13 10:24:00-05:00,576.6799926757812,576.6799926757812,576.6799926757812,576.6799926757812,576.6799926757812,171630,0.0
2025-01-13 10:25:00-05:00,576.6300048828125,576.7100219726562,576.2000122070312,576.280029296875,576.280029296875,128095,0.0
2025-01-13 10:26:00-05:00,576.27001953125,576.6500244140625,576.1950073242188,576.219970703125,576.219970703125,131784,0.0
2025-01-13 10:27:00-05:00,576.2449951171875,576.3930053710938,576.1199951171875,576.31689453125,576.31689453125,83965,0.0
2025-01-13 10:28:00-05:00,576.0900268554688,576.469970703125,576.0900268554688,576.0900268554688,576.0900268554688,157001,0.0
2025-01-13 10:29:00-05:00,576.1099853515625,576.159912109375,575.9400024414062,576.02001953125,576.02001953125,185046,0.0
2025-01-13 10:30:00-05:00,576.072998046875,576.6699829101562,576.030029296875,576.6400146484375,576.6400146484375,114927,0.0
2025-01-13 10:31:00-05:00,576.6649780273438,577.25,576.6649780273438,576.885009765625,576.885009765625,122383,0.0
2025-01-13 10:32:00-05:00,576.89501953125,577.0050048828125,576.5900268554688,576.739990234375,576.739990234375,52213,0.0
2025-01-13 10:33:00-05:00,576.75,577.0999755859375,576.60498046875,576.989990234375,576.989990234375,75037,0.0
2025-01-13 10:34:00-05:00,576.719970703125,577.010009765625,576.6500244140625,576.719970703125,576.719970703125,81911,0.0
2025-01-13 10:35:00-05:00,576.7138061523438,576.9600219726562,576.6599731445312,576.9600219726562,576.9600219726562,60744,0.0
2025-01-13 10:36:00-05:00,577.4199829101562,577.4199829101562,577.4199829101562,577.4199829101562,577.4199829101562,93518,0.0
2025-01-13 10:37:00-05:00,577.4099731445312,577.75,577.4099731445312,577.6199951171875,577.6199951171875,113032,0.0
2025-01-13 10:38:00-05:00,577.5999755859375,577.8900146484375,577.510009765625,577.8900146484375,577.8900146484375,95200,0.0
2025-01-13 10:39:00-05:00,578.25,578.3599853515625,577.8699951171875,578.25,578.25,153928,0.0
2025-01-13 10:40:00-05:00,578.219970703125,578.427490234375,577.8300170898438,577.9099731445312,577.9099731445312,100752,0.0
2025-01-13 10:41:00-05:00,578.0,578.1199951171875,577.75,578.0,578.0,56615,0.0
2025-01-13 10:42:00-05:00,578.02001953125,578.510009765625,578.02001953125,578.4600830078125,578.4600830078125,59213,0.0
2025-01-13 10:43:00-05:00,578.4299926757812,578.47998046875,578.2550048828125,578.4349975585938,578.4349975585938,61812,0.0
2025-01-13 10:44:00-05:00,578.5,578.8770751953125,578.4974975585938,578.655029296875,578.655029296875,157144,0.0
2025-01-13 10:45:00-05:00,578.6699829101562,579.0800170898438,578.52001953125,578.7999877929688,578.7999877929688,144060,0.0
2025-01-13 10:46:00-05:00,578.7999877929688,579.0399780273438,578.635009765625,579.0349731445312,579.0349731445312,83740,0.0
2025-01-13 10:47:00-05:00,579.0399780273438,579.1799926757812,578.75,578.8200073242188,578.8200073242188,84005,0.0
2025-01-13 10:48:00-05:00,578.8599853515625,579.0029296875,578.7000122070312,578.9400024414062,578.9400024414062,246542,0.0
2025-01-13 10:49:00-05:00,578.9099731445312,579.0399780273438,578.7000122070312,579.0250244140625,579.0250244140625,111226,0.0
2025-01-13 10:50:00-05:00,579.010009765625,579.0599975585938,578.6599731445312,578.77001953125,578.77001953125,70758,0.0
2025-01-13 10:51:00-05:00,578.719970703125,578.8099975585938,578.489990234375,578.719970703125,578.719970703125,79921,0.0
2025-01-13 10:52:00-05:00,578.6900024414062,578.6900024414062,578.0999755859375,578.1439208984375,578.1439208984375,86413,0.0
2025-01-13 10:53:00-05:00,578.1099853515625,578.219970703125,577.9500122070312,578.1199951171875,578.1199951171875,67863,0.0
2025-01-13 10:54:00-05:00,578.1099853515625,578.27001953125,577.97998046875,578.1099853515625,578.1099853515625,58439,0.0
2025-01-13 10:55:00-05:00,578.0900268554688,578.4000244140625,578.0700073242188,578.1699829101562,578.1699829101562,63684,0.0
2025-01-13 10:56:00-05:00,578.1900024414062,578.2000122070312,577.9400024414062,578.0999755859375,578.0999755859375,42081,0.0
2025-01-13 10:57:00-05:00,578.0899047851562,578.239990234375,577.989990234375,578.010009765625,578.010009765625,50162,0.0
2025-01-13 10:58:00-05:00,577.760009765625,578.0599975585938,577.760009765625,577.760009765625,577.760009765625,48301,0.0
2025-01-13 10:59:00-05:00,577.7899780273438,578.0,577.719970703125,577.9000244140625,577.9000244140625,55617,0.0
2025-01-13 11:00:00-05:00,577.6099853515625,578.1400146484375,577.5999755859375,577.6099853515625,577.6099853515625,72831,0.0
2025-01-13 11:01:00-05:00,577.5900268554688,578.0700073242188,577.5698852539062,577.7999267578125,577.7999267578125,74857,0.0
2025-01-13 11:02:00-05:00,577.7899780273438,577.9400024414062,577.5599975585938,577.6300048828125,577.6300048828125,86480,0.0
2025-01-13 11:03:00-05:00,577.6300048828125,577.9349975585938,577.5399780273438,577.6300048828125,577.6300048828125,68335,0.0
2025-01-13 11:04:00-05:00,577.719970703125,577.72998046875,577.2899780273438,577.4099731445312,577.4099731445312,75457,0.0
2025-01-13 11:05:00-05:00,577.1500244140625,577.1500244140625,577.1300048828125,577.1300048828125,577.1300048828125,48931,0.0
2025-01-13 11:06:00-05:00,577.1099853515625,577.1500244140625,576.9299926757812,577.1099853515625,577.1099853515625,71931,0.0
2025-01-13 11:07:00-05:00,577.1099853515625,577.3499755859375,576.9299926757812,577.3101196289062,577.3101196289062,76717,0.0
2025-01-13 11:08:00-05:00,577.219970703125,577.4299926757812,577.1699829101562,577.219970703125,577.219970703125,101513,0.0
2025-01-13 11:09:00-05:00,577.2100219726562,577.2100219726562,576.9400024414062,577.0800170898438,577.0800170898438,80563,0.0
2025-01-13 11:10:00-05:00,577.0800170898438,577.5,577.0700073242188,577.3499755859375,577.3499755859375,88295,0.0
2025-01-13 11:11:00-05:00,577.3499755859375,577.3499755859375,577.0999755859375,577.280029296875,577.280029296875,56392,0.0
2025-01-13 11:12:00-05:00,577.27001953125,577.3499755859375,577.0700073242188,577.280029296875,577.280029296875,60095,0.0
2025-01-13 11:13:00-05:00,577.25,577.25,576.8599853515625,576.97998046875,576.97998046875,72800,0.0
2025-01-13 11:14:00-05:00,577.0,577.219970703125,576.9000244140625,577.125,577.125,57053,0.0
2025-01-13 11:15:00-05:00,577.385009765625,577.385009765625,577.1099853515625,577.385009765625,577.385009765625,69953,0.0
2025-01-13 11:16:00-05:00,577.2100219726562,577.3900146484375,577.1500244140625,577.2100219726562,577.2100219726562,48440,0.0
2025-01-13 11:17:00-05:00,577.1900024414062,577.3258056640625,576.9199829101562,577.013427734375,577.013427734375,49470,0.0
2025-01-13 11:18:00-05:00,577.0399780273438,577.2100219726562,576.9500122070312,577.1699829101562,577.1699829101562,35836,0.0
2025-01-13 11:19:00-05:00,577.1699829101562,577.239990234375,577.0599975585938,577.1400146484375,577.1400146484375,40373,0.0
2025-01-13 11:20:00-05:00,577.1099853515625,577.260009765625,577.0,577.1099853515625,577.1099853515625,33144,0.0
2025-01-13 11:21:00-05:00,577.0999755859375,577.0999755859375,576.77001953125,577.030029296875,577.030029296875,64910,0.0
2025-01-13 11:22:00-05:00,577.02001953125,577.489990234375,577.0150146484375,577.47998046875,577.47998046875,67368,0.0
2025-01-13 11:23:00-05:00,577.47998046875,577.6099853515625,577.4500122070312,577.5399780273438,577.5399780273438,82530,0.0
2025-01-13 11:24:00-05:00,577.5499877929688,577.6500244140625,577.0700073242188,577.1799926757812,577.1799926757812,127138,0.0
2025-01-13 11:25:00-05:00,577.4099731445312,577.4199829101562,577.1699829101562,577.4199829101562,577.4199829101562,65140,0.0
2025-01-13 11:26:00-05:00,577.1500244140625,577.1500244140625,577.0499877929688,577.0800170898438,577.0800170898438,249511,0.0
2025-01-13 11:27:00-05:00,577.2301025390625,577.3599853515625,576.8400268554688,577.2301025390625,577.2301025390625,192654,0.0
2025-01-13 11:28:00-05:00,577.1900024414062,577.260009765625,577.0599975585938,577.1900024414062,577.1900024414062,33511,0.0
2025-01-13 11:29:00-05:00,577.1799926757812,577.25,576.9583740234375,576.989990234375,576.989990234375,46695,0.0
2025-01-13 11:30:00-05:00,576.969970703125,577.22998046875,576.8499755859375,577.1400146484375,577.1400146484375,58053,0.0
2025-01-13 11:31:00-05:00,577.1300048828125,577.2100219726562,577.0399780273438,577.0928955078125,577.0928955078125,63895,0.0
2025-01-13 11:32:00-05:00,577.1500244140625,577.1599731445312,576.9500122070312,577.1400146484375,577.1400146484375,112815,0.0
2025-01-13 11:33:00-05:00,577.1599731445312,577.25,577.0900268554688,577.1599731445312,577.1599731445312,40358,0.0
2025-01-13 11:34:00-05:00,577.1599731445312,577.4899291992188,577.1599731445312,577.3099975585938,577.3099975585938,40010,0.0
2025-01-13 11:35:00-05:00,577.3300170898438,577.8900146484375,577.2901000976562,577.8200073242188,577.8200073242188,92781,0.0
2025-01-13 11:36:00-05:00,577.3400268554688,577.3400268554688,577.3300170898438,577.3300170898438,577.3300170898438,75374,0.0
2025-01-13 11:37:00-05:00,577.0399780273438,577.3400268554688,576.9949951171875,577.0399780273438,577.0399780273438,59765,0.0
2025-01-13 11:38:00-05:00,577.0549926757812,577.0800170898438,576.8800048828125,576.989990234375,576.989990234375,69488,0.0
2025-01-13 11:39:00-05:00,576.8300170898438,576.8300170898438,576.8300170898438,576.8300170898438,576.8300170898438,182835,0.0
2025-01-13 11:40:00-05:00,576.8400268554688,577.280029296875,576.8400268554688,577.1699829101562,577.1699829101562,137144,0.0
2025-01-13 11:41:00-05:00,577.1900024414062,577.7949829101562,577.1500244140625,577.60498046875,577.60498046875,113819,0.0
2025-01-13 11:42:00-05:00,577.6300048828125,577.6799926757812,577.4600219726562,577.5194702148438,577.5194702148438,82553,0.0
2025-01-13 11:43:00-05:00,577.5399780273438,578.0800170898438,577.5399780273438,577.97998046875,577.97998046875,175143,0.0
2025-01-13 11:44:00-05:00,577.989990234375,578.2100219726562,577.8699951171875,577.989990234375,577.989990234375,146818,0.0
2025-01-13 11:45:00-05:00,577.989990234375,578.0399780273438,577.6799926757812,577.8099975585938,577.8099975585938,31717,0.0
2025-01-13 11:46:00-05:00,577.8300170898438,577.9099731445312,577.6500244140625,577.7799072265625,577.7799072265625,41273,0.0
2025-01-13 11:47:00-05:00,577.5999755859375,577.6099853515625,577.5800170898438,577.5800170898438,577.5800170898438,45979,0.0
2025-01-13 11:48:00-05:00,577.5999755859375,577.6400146484375,577.4500122070312,577.5999755859375,577.5999755859375,27118,0.0
2025-01-13 11:49:00-05:00,577.5800170898438,577.760009765625,577.4500122070312,577.5999755859375,577.5999755859375,40909,0.0
2025-01-13 11:50:00-05:00,577.5803833007812,577.6901245117188,577.22021484375,577.2999877929688,577.2999877929688,66051,0.0
2025-01-13 11:51:00-05:00,577.2349853515625,577.47998046875,577.2000122070312,577.3200073242188,577.3200073242188,44578,0.0
2025-01-13 11:52:00-05:00,577.3099975585938,577.4099731445312,577.1702880859375,577.2916870117188,577.2916870117188,27305,0.0
2025-01-13 11:53:00-05:00,577.0700073242188,577.3599853515625,577.0700073242188,577.0700073242188,577.0700073242188,35523,0.0
2025-01-13 11:54:00-05:00,576.8499755859375,577.1799926757812,576.8099975585938,576.8499755859375,576.8499755859375,49041,0.0
2025-01-13 11:55:00-05:00,576.4550170898438,576.8599243164062,576.4550170898438,576.4550170898438,576.4550170898438,98307,0.0
2025-01-13 11:56:00-05:00,576.489990234375,576.5999755859375,576.2999877929688,576.3637084960938,576.3637084960938,53792,0.0
2025-01-13 11:57:00-05:00,576.3994750976562,576.4400024414062,576.280029296875,576.3198852539062,576.3198852539062,39782,0.0
2025-01-13 11:58:00-05:00,576.3400268554688,576.3400268554688,575.8800048828125,576.1500244140625,576.1500244140625,88693,0.0
2025-01-13 11:59:00-05:00,576.0,576.2294921875,575.9299926757812,576.0,576.0,67731,0.0
2025-01-13 12:00:00-05:00,576.030029296875,576.1099853515625,575.77001953125,575.8699951171875,575.8699951171875,64967,0.0
2025-01-13 12:01:00-05:00,575.8699951171875,575.9299926757812,575.6799926757812,575.8300170898438,575.8300170898438,72302,0.0
2025-01-13 12:02:00-05:00,575.7999877929688,576.2999877929688,575.760009765625,576.25,576.25,88326,0.0
2025-01-13 12:03:00-05:00,576.39990234375,576.6500244140625,576.1400146484375,576.39990234375,576.39990234375,128249,0.0
2025-01-13 12:04:00-05:00,576.385009765625,576.6699829101562,576.25,576.280029296875,576.280029296875,44287,0.0
2025-01-13 12:05:00-05:00,576.293701171875,576.47998046875,576.25,576.39990234375,576.39990234375,97569,0.0
2025-01-13 12:06:00-05:00,576.364990234375,576.4500122070312,576.2050170898438,576.27001953125,576.27001953125,83408,0.0
2025-01-13 12:07:00-05:00,576.9550170898438,577.0700073242188,576.2000122070312,576.9500122070312,576.9500122070312,124653,0.0
2025-01-13 12:08:00-05:00,576.9500122070312,577.1500244140625,576.693603515625,576.889892578125,576.889892578125,48685,0.0
2025-01-13 12:09:00-05:00,576.8699951171875,577.27001953125,576.8499755859375,577.2000122070312,577.2000122070312,61019,0.0
2025-01-13 12:10:00-05:00,577.2100219726562,577.4400024414062,577.2000122070312,577.27001953125,577.27001953125,91035,0.0
2025-01-13 12:11:00-05:00,577.27001953125,577.510009765625,577.219970703125,577.3599853515625,577.3599853515625,95627,0.0
2025-01-13 12:12:00-05:00,577.3499755859375,577.5499877929688,577.2725219726562,577.3499755859375,577.3499755859375,38649,0.0
2025-01-13 12:13:00-05:00,577.344970703125,577.5050048828125,577.280029296875,577.3800048828125,577.3800048828125,44886,0.0
2025-01-13 12:14:00-05:00,577.4099731445312,577.6799926757812,577.4099731445312,577.6099853515625,577.6099853515625,39377,0.0
2025-01-13 12:15:00-05:00,577.8300170898438,577.8499755859375,577.469970703125,577.8300170898438,577.8300170898438,110611,0.0
2025-01-13 12:16:00-05:00,577.8300170898438,577.9500122070312,577.5599975585938,577.9400024414062,577.9400024414062,54733,0.0
2025-01-13 12:17:00-05:00,577.77001953125,577.97998046875,577.7330932617188,577.77001953125,577.77001953125,30551,0.0
2025-01-13 12:18:00-05:00,577.7899780273438,577.8699951171875,577.7258911132812,577.8699951171875,577.8699951171875,45029,0.0
2025-01-13 12:19:00-05:00,578.0999755859375,578.219970703125,577.8800048828125,578.0999755859375,578.0999755859375,73730,0.0
2025-01-13 12:20:00-05:00,578.1099853515625,578.1599731445312,577.9099731445312,578.1199951171875,578.1199951171875,72434,0.0
2025-01-13 12:21:00-05:00,578.0800170898438,578.25,577.97998046875,578.0700073242188,578.0700073242188,79186,0.0
2025-01-13 12:22:00-05:00,578.2999877929688,578.2999877929688,578.010009765625,578.2999877929688,578.2999877929688,43197,0.0
2025-01-13 12:23:00-05:00,578.239990234375,578.4400024414062,578.1199951171875,578.239990234375,578.239990234375,66536,0.0
2025-01-13 12:24:00-05:00,578.260009765625,578.4400024414062,578.1599731445312,578.1900024414062,578.1900024414062,37472,0.0
2025-01-13 12:25:00-05:00,578.1900024414062,578.3800048828125,578.1099853515625,578.2800903320312,578.2800903320312,46851,0.0
2025-01-13 12:26:00-05:00,578.2999877929688,578.530029296875,578.2100219726562,578.3900146484375,578.3900146484375,97047,0.0
2025-01-13 12:27:00-05:00,578.3800048828125,578.5078125,578.35498046875,578.4871826171875,578.4871826171875,46241,0.0
2025-01-13 12:28:00-05:00,578.5,578.5,578.1699829101562,578.3200073242188,578.3200073242188,50215,0.0
2025-01-13 12:29:00-05:00,578.2999877929688,578.3200073242188,578.1599731445312,578.22998046875,578.22998046875,77186,0.0
2025-01-13 12:30:00-05:00,578.2000122070312,578.2000122070312,577.7899780273438,577.97998046875,577.97998046875,146926,0.0
2025-01-13 12:31:00-05:00,578.2600708007812,578.4199829101562,577.9500122070312,578.2600708007812,578.2600708007812,86666,0.0
2025-01-13 12:32:00-05:00,578.2611083984375,578.2999877929688,578.1400146484375,578.2000122070312,578.2000122070312,34182,0.0
2025-01-13 12:33:00-05:00,578.2100219726562,578.4216918945312,578.2100219726562,578.4000244140625,578.4000244140625,29104,0.0
2025-01-13 12:34:00-05:00,578.3599853515625,578.4400024414062,578.2100219726562,578.3599853515625,578.3599853515625,37189,0.0
2025-01-13 12:35:00-05:00,578.3400268554688,578.3900146484375,578.1300048828125,578.2000122070312,578.2000122070312,47481,0.0
2025-01-13 12:36:00-05:00,578.2100219726562,578.3798828125,578.1900024414062,578.3400268554688,578.3400268554688,64590,0.0
2025-01-13 12:37:00-05:00,578.364990234375,578.4099731445312,578.2000122070312,578.364990234375,578.364990234375,101336,0.0
2025-01-13 12:38:00-05:00,578.280029296875,578.280029296875,577.8300170898438,577.861572265625,577.861572265625,71200,0.0
2025-01-13 12:39:00-05:00,577.9099731445312,577.9600219726562,577.77001953125,577.8099975585938,577.8099975585938,52092,0.0
2025-01-13 12:40:00-05:00,577.7999877929688,577.7999877929688,577.7999877929688,577.7999877929688,577.7999877929688,69962,0.0
2025-01-13 12:41:00-05:00,577.75,578.0150146484375,577.75,577.9199829101562,577.9199829101562,31650,0.0
2025-01-13 12:42:00-05:00,577.9500122070312,578.0999755859375,577.8699951171875,577.9149780273438,577.9149780273438,57539,0.0
2025-01-13 12:43:00-05:00,577.9000244140625,577.9249877929688,577.75,577.77001953125,577.77001953125,80091,0.0
2025-01-13 12:44:00-05:00,577.7664184570312,577.8300170898438,577.6599731445312,577.8099975585938,577.8099975585938,42722,0.0
2025-01-13 12:45:00-05:00,577.7999877929688,578.22998046875,577.75,578.22998046875,578.22998046875,46597,0.0
2025-01-13 12:46:00-05:00,578.22998046875,578.27001953125,577.97998046875,578.1943969726562,578.1943969726562,54118,0.0
2025-01-13 12:47:00-05:00,578.2100219726562,578.4000244140625,578.2050170898438,578.3400268554688,578.3400268554688,29731,0.0
2025-01-13 12:48:00-05:00,578.3499755859375,578.5,578.2100219726562,578.260009765625,578.260009765625,35773,0.0
2025-01-13 12:49:00-05:00,578.2244262695312,578.3200073242188,578.0499877929688,578.280029296875,578.280029296875,37851,0.0
2025-01-13 12:50:00-05:00,578.3300170898438,578.3800048828125,578.155029296875,578.3300170898438,578.3300170898438,40119,0.0
2025-01-13 12:51:00-05:00,578.5198974609375,578.52001953125,578.1900024414062,578.5198974609375,578.5198974609375,20210,0.0
2025-01-13 12:52:00-05:00,578.5,578.72998046875,578.4199829101562,578.4744262695312,578.4744262695312,75401,0.0
2025-01-13 12:53:00-05:00,578.4299926757812,578.531982421875,578.260009765625,578.3057861328125,578.3057861328125,37004,0.0
2025-01-13 12:54:00-05:00,578.3300170898438,578.4099731445312,578.219970703125,578.4099731445312,578.4099731445312,16009,0.0
2025-01-13 12:55:00-05:00,578.4400024414062,578.5999755859375,578.4400024414062,578.5501098632812,578.5501098632812,23745,0.0
2025-01-13 12:56:00-05:00,578.5601196289062,578.7100219726562,578.4600219726562,578.6400146484375,578.6400146484375,16025,0.0
2025-01-13 12:57:00-05:00,578.6137084960938,579.0399780273438,578.6010131835938,578.9550170898438,578.9550170898438,73031,0.0
