datetime,symbol,open,high,low,close,volume
2024-05-12 17:00:00,CME_MINI:ES1!,5240.5,5242.5,5240.0,5242.25,1521.0
2024-05-12 17:05:00,CME_MINI:ES1!,5242.0,5242.25,5239.75,5240.25,570.0
2024-05-12 17:10:00,CME_MINI:ES1!,5240.25,5241.0,5240.0,5240.75,333.0
2024-05-12 17:15:00,CME_MINI:ES1!,5240.5,5241.5,5240.5,5241.5,379.0
2024-05-12 17:20:00,CME_MINI:ES1!,5241.5,5242.0,5241.25,5241.75,322.0
2024-05-12 17:25:00,CME_MINI:ES1!,5242.0,5242.0,5241.25,5241.75,181.0
2024-05-12 17:30:00,CME_MINI:ES1!,5242.0,5243.5,5242.0,5243.25,609.0
2024-05-12 17:35:00,CME_MINI:ES1!,5243.5,5243.5,5242.75,5242.75,181.0
2024-05-12 17:40:00,CME_MINI:ES1!,5242.75,5243.25,5242.75,5242.75,184.0
2024-05-12 17:45:00,CME_MINI:ES1!,5242.75,5243.25,5242.5,5243.0,235.0
2024-05-12 17:50:00,CME_MINI:ES1!,5243.0,5243.25,5242.5,5243.0,178.0
2024-05-12 17:55:00,CME_MINI:ES1!,5243.0,5243.25,5242.5,5242.75,154.0
2024-05-12 18:00:00,CME_MINI:ES1!,5243.0,5243.25,5242.0,5243.25,318.0
2024-05-12 18:05:00,CME_MINI:ES1!,5243.0,5244.25,5243.0,5243.5,237.0
2024-05-12 18:10:00,CME_MINI:ES1!,5243.5,5243.75,5243.25,5243.25,84.0
2024-05-12 18:15:00,CME_MINI:ES1!,5243.25,5243.5,5243.0,5243.25,93.0
2024-05-12 18:20:00,CME_MINI:ES1!,5243.25,5243.75,5243.25,5243.5,82.0
2024-05-12 18:25:00,CME_MINI:ES1!,5243.5,5244.0,5243.25,5243.5,134.0
2024-05-12 18:30:00,CME_MINI:ES1!,5243.5,5243.5,5242.75,5243.25,191.0
2024-05-12 18:35:00,CME_MINI:ES1!,5243.5,5243.5,5243.0,5243.0,54.0
2024-05-12 18:40:00,CME_MINI:ES1!,5243.25,5243.5,5243.0,5243.25,34.0
2024-05-12 18:45:00,CME_MINI:ES1!,5243.0,5243.5,5242.75,5243.25,307.0
2024-05-12 18:50:00,CME_MINI:ES1!,5243.25,5243.25,5242.5,5243.0,264.0
2024-05-12 18:55:00,CME_MINI:ES1!,5242.75,5243.25,5242.5,5242.75,136.0
2024-05-12 19:00:00,CME_MINI:ES1!,5243.0,5243.5,5242.75,5243.5,471.0
2024-05-12 19:05:00,CME_MINI:ES1!,5243.5,5243.5,5241.25,5242.75,638.0
2024-05-12 19:10:00,CME_MINI:ES1!,5242.75,5244.75,5242.75,5244.5,740.0
2024-05-12 19:15:00,CME_MINI:ES1!,5244.5,5244.75,5243.0,5243.0,703.0
2024-05-12 19:20:00,CME_MINI:ES1!,5243.0,5243.0,5242.0,5242.5,388.0
2024-05-12 19:25:00,CME_MINI:ES1!,5242.25,5242.75,5241.75,5242.75,267.0
2024-05-12 19:30:00,CME_MINI:ES1!,5242.75,5243.0,5242.25,5242.75,206.0
2024-05-12 19:35:00,CME_MINI:ES1!,5242.5,5243.25,5242.5,5243.25,181.0
2024-05-12 19:40:00,CME_MINI:ES1!,5243.25,5243.75,5243.0,5243.75,193.0
2024-05-12 19:45:00,CME_MINI:ES1!,5243.5,5244.0,5243.25,5244.0,159.0
2024-05-12 19:50:00,CME_MINI:ES1!,5243.75,5244.5,5243.75,5244.25,285.0
2024-05-12 19:55:00,CME_MINI:ES1!,5244.0,5245.25,5244.0,5245.0,439.0
2024-05-12 20:00:00,CME_MINI:ES1!,5245.0,5245.5,5244.25,5245.0,416.0
2024-05-12 20:05:00,CME_MINI:ES1!,5244.75,5245.0,5244.5,5244.75,185.0
2024-05-12 20:10:00,CME_MINI:ES1!,5244.75,5245.25,5244.25,5245.25,331.0
2024-05-12 20:15:00,CME_MINI:ES1!,5245.25,5245.25,5243.5,5244.25,479.0
