datetime,symbol,open,high,low,close,volume
2024-07-07 17:00:00,CME_MINI:NQ1!,20591.5,20605.0,20581.25,20604.25,1464.0
2024-07-07 17:05:00,CME_MINI:NQ1!,20605.0,20613.0,20604.5,20609.5,787.0
2024-07-07 17:10:00,CME_MINI:NQ1!,20609.75,20618.0,20609.75,20614.0,645.0
2024-07-07 17:15:00,CME_MINI:NQ1!,20614.0,20615.0,20609.5,20612.75,355.0
2024-07-07 17:20:00,CME_MINI:NQ1!,20612.75,20616.75,20604.5,20606.75,443.0
2024-07-07 17:25:00,CME_MINI:NQ1!,20607.0,20607.0,20601.5,20603.25,301.0
2024-07-07 17:30:00,CME_MINI:NQ1!,20603.5,20606.75,20601.0,20601.75,373.0
2024-07-07 17:35:00,CME_MINI:NQ1!,20602.0,20603.75,20600.0,20602.75,220.0
2024-07-07 17:40:00,CME_MINI:NQ1!,20603.25,20606.75,20599.0,20602.0,271.0
2024-07-07 17:45:00,CME_MINI:NQ1!,20601.5,20603.75,20600.25,20602.0,98.0
2024-07-07 17:50:00,CME_MINI:NQ1!,20601.75,20602.5,20597.5,20600.25,202.0
2024-07-07 17:55:00,CME_MINI:NQ1!,20599.75,20601.5,20597.75,20600.0,157.0
2024-07-07 18:00:00,CME_MINI:NQ1!,20600.0,20605.25,20597.0,20602.5,256.0
2024-07-07 18:05:00,CME_MINI:NQ1!,20602.0,20604.5,20598.75,20603.5,150.0
2024-07-07 18:10:00,CME_MINI:NQ1!,20603.25,20607.5,20602.25,20604.5,195.0
2024-07-07 18:15:00,CME_MINI:NQ1!,20605.0,20608.25,20604.75,20605.5,128.0
2024-07-07 18:20:00,CME_MINI:NQ1!,20605.25,20608.75,20605.25,20605.75,150.0
2024-07-07 18:25:00,CME_MINI:NQ1!,20605.5,20606.25,20600.25,20600.75,161.0
2024-07-07 18:30:00,CME_MINI:NQ1!,20601.5,20602.25,20592.5,20595.0,408.0
2024-07-07 18:35:00,CME_MINI:NQ1!,20595.5,20597.5,20590.5,20594.5,306.0
2024-07-07 18:40:00,CME_MINI:NQ1!,20593.5,20594.75,20592.5,20593.25,99.0
2024-07-07 18:45:00,CME_MINI:NQ1!,20592.75,20593.25,20588.0,20593.0,386.0
2024-07-07 18:50:00,CME_MINI:NQ1!,20592.75,20597.0,20591.25,20597.0,271.0
2024-07-07 18:55:00,CME_MINI:NQ1!,20596.25,20596.75,20586.75,20590.75,360.0
2024-07-07 19:00:00,CME_MINI:NQ1!,20590.5,20596.25,20589.5,20595.5,345.0
2024-07-07 19:05:00,CME_MINI:NQ1!,20595.75,20595.75,20583.75,20588.0,417.0
2024-07-07 19:10:00,CME_MINI:NQ1!,20588.5,20589.5,20585.25,20588.75,213.0
2024-07-07 19:15:00,CME_MINI:NQ1!,20589.0,20593.0,20587.5,20589.25,326.0
2024-07-07 19:20:00,CME_MINI:NQ1!,20590.5,20594.25,20588.75,20592.5,269.0
2024-07-07 19:25:00,CME_MINI:NQ1!,20592.75,20599.5,20591.75,20595.25,423.0
2024-07-07 19:30:00,CME_MINI:NQ1!,20595.5,20595.5,20589.75,20590.5,185.0
2024-07-07 19:35:00,CME_MINI:NQ1!,20591.0,20591.75,20589.25,20590.25,119.0
2024-07-07 19:40:00,CME_MINI:NQ1!,20590.5,20591.25,20583.75,20589.5,358.0
2024-07-07 19:45:00,CME_MINI:NQ1!,20590.0,20590.5,20586.5,20587.5,229.0
2024-07-07 19:50:00,CME_MINI:NQ1!,20587.25,20591.0,20587.0,20589.5,112.0
2024-07-07 19:55:00,CME_MINI:NQ1!,20590.25,20590.25,20585.5,20588.25,134.0
2024-07-07 20:00:00,CME_MINI:NQ1!,20587.75,20590.75,20581.75,20583.5,396.0
2024-07-07 20:05:00,CME_MINI:NQ1!,20583.75,20586.75,20579.25,20585.5,396.0
2024-07-07 20:10:00,CME_MINI:NQ1!,20585.5,20587.75,20584.5,20587.0,150.0
2024-07-07 20:15:00,CME_MINI:NQ1!,20587.5,20592.25,20586.75,20591.5,270.0
2024-07-07 20:20:00,CME_MINI:NQ1!,20592.0,20593.25,20588.0,20591.0,225.0
2024-07-07 20:25:00,CME_MINI:NQ1!,20590.5,20597.75,20589.75,20596.25,412.0
2024-07-07 20:30:00,CME_MINI:NQ1!,20596.0,20597.5,20593.25,20596.25,265.0
2024-07-07 20:35:00,CME_MINI:NQ1!,20596.25,20598.0,20594.5,20597.0,282.0
2024-07-07 20:40:00,CME_MINI:NQ1!,20596.5,20601.25,20595.5,20598.5,327.0
2024-07-07 20:45:00,CME_MINI:NQ1!,20598.75,20599.75,20596.25,20596.75,168.0
2024-07-07 20:50:00,CME_MINI:NQ1!,20596.5,20597.75,20593.5,20596.25,172.0
2024-07-07 20:55:00,CME_MINI:NQ1!,20595.75,20597.5,20592.5,20594.25,161.0
2024-07-07 21:00:00,CME_MINI:NQ1!,20594.0,20595.5,20592.75,20594.25,109.0
2024-07-07 21:05:00,CME_MINI:NQ1!,20594.75,20594.75,20590.75,20593.0,207.0
2024-07-07 21:10:00,CME_MINI:NQ1!,20593.0,20595.0,20592.75,20593.75,96.0
2024-07-07 21:15:00,CME_MINI:NQ1!,20593.5,20600.5,20593.0,20599.75,314.0
2024-07-07 21:20:00,CME_MINI:NQ1!,20599.75,20602.75,20599.0,20599.25,260.0
2024-07-07 21:25:00,CME_MINI:NQ1!,20599.0,20600.25,20596.25,20600.25,215.0
2024-07-07 21:30:00,CME_MINI:NQ1!,20600.0,20600.5,20596.75,20599.0,102.0
2024-07-07 21:35:00,CME_MINI:NQ1!,20598.5,20599.25,20596.5,20598.0,77.0
2024-07-07 21:40:00,CME_MINI:NQ1!,20598.5,20600.25,20596.5,20600.0,92.0
2024-07-07 21:45:00,CME_MINI:NQ1!,20600.25,20602.0,20599.0,20600.75,174.0
2024-07-07 21:50:00,CME_MINI:NQ1!,20600.25,20601.5,20596.25,20596.75,153.0
2024-07-07 21:55:00,CME_MINI:NQ1!,20596.5,20598.75,20595.5,20598.5,162.0
2024-07-07 22:00:00,CME_MINI:NQ1!,20598.0,20600.5,20597.5,20600.0,116.0
2024-07-07 22:05:00,CME_MINI:NQ1!,20599.5,20600.75,20595.5,20597.0,214.0
2024-07-07 22:10:00,CME_MINI:NQ1!,20597.0,20597.75,20592.25,20595.0,196.0
2024-07-07 22:15:00,CME_MINI:NQ1!,20594.75,20600.5,20594.75,20599.5,218.0
2024-07-07 22:20:00,CME_MINI:NQ1!,20599.25,20600.5,20598.25,20599.0,178.0
2024-07-07 22:25:00,CME_MINI:NQ1!,20598.5,20599.75,20594.0,20595.5,181.0
2024-07-07 22:30:00,CME_MINI:NQ1!,20596.0,20600.0,20596.0,20598.25,136.0
