datetime,symbol,open,high,low,close,volume
2024-05-26 17:00:00,CME_MINI:ES1!,5321.75,5324.0,5321.25,5323.25,702.0
2024-05-26 17:05:00,CME_MINI:ES1!,5323.25,5324.0,5323.0,5323.0,267.0
2024-05-26 17:10:00,CME_MINI:ES1!,5323.0,5324.25,5323.0,5324.0,194.0
2024-05-26 17:15:00,CME_MINI:ES1!,5324.0,5324.25,5323.25,5323.5,225.0
2024-05-26 17:20:00,CME_MINI:ES1!,5323.5,5323.75,5323.0,5323.0,64.0
2024-05-26 17:25:00,CME_MINI:ES1!,5323.0,5323.75,5323.0,5323.5,209.0
2024-05-26 17:30:00,CME_MINI:ES1!,5323.5,5323.5,5322.5,5322.5,112.0
2024-05-26 17:35:00,CME_MINI:ES1!,5322.75,5323.0,5321.75,5322.0,298.0
2024-05-26 17:40:00,CME_MINI:ES1!,5322.0,5322.0,5321.25,5321.75,107.0
2024-05-26 17:45:00,CME_MINI:ES1!,5321.5,5321.5,5321.0,5321.5,173.0
2024-05-26 17:50:00,CME_MINI:ES1!,5321.5,5321.75,5321.0,5321.25,155.0
2024-05-26 17:55:00,CME_MINI:ES1!,5321.25,5322.0,5321.25,5322.0,90.0
2024-05-26 18:00:00,CME_MINI:ES1!,5321.75,5321.75,5319.5,5319.75,459.0
2024-05-26 18:05:00,CME_MINI:ES1!,5319.5,5319.75,5319.0,5319.25,184.0
2024-05-26 18:10:00,CME_MINI:ES1!,5319.25,5319.75,5319.0,5319.5,65.0
2024-05-26 18:15:00,CME_MINI:ES1!,5319.5,5320.0,5319.25,5319.5,204.0
2024-05-26 18:20:00,CME_MINI:ES1!,5319.5,5319.5,5318.75,5319.0,307.0
2024-05-26 18:25:00,CME_MINI:ES1!,5319.0,5319.0,5317.5,5317.5,410.0
2024-05-26 18:30:00,CME_MINI:ES1!,5317.5,5318.0,5317.0,5317.25,239.0
2024-05-26 18:35:00,CME_MINI:ES1!,5317.25,5317.25,5315.5,5316.25,448.0
2024-05-26 18:40:00,CME_MINI:ES1!,5316.25,5316.25,5315.5,5315.75,283.0
2024-05-26 18:45:00,CME_MINI:ES1!,5315.75,5316.25,5315.25,5316.0,342.0
