datetime,symbol,open,high,low,close,volume
2024-07-21 17:00:00,CME_MINI:NQ1!,19749.0,19766.0,19727.25,19759.5,2241.0
2024-07-21 17:05:00,CME_MINI:NQ1!,19759.0,19770.75,19736.75,19749.0,2289.0
2024-07-21 17:10:00,CME_MINI:NQ1!,19748.5,19753.0,19735.25,19744.25,808.0
2024-07-21 17:15:00,CME_MINI:NQ1!,19745.0,19763.5,19745.0,19755.75,669.0
2024-07-21 17:20:00,CME_MINI:NQ1!,19755.75,19774.5,19753.25,19773.5,674.0
2024-07-21 17:25:00,CME_MINI:NQ1!,19772.75,19785.0,19772.25,19779.75,901.0
2024-07-21 17:30:00,CME_MINI:NQ1!,19780.5,19783.5,19774.75,19781.25,441.0
2024-07-21 17:35:00,CME_MINI:NQ1!,19781.0,19783.0,19776.0,19780.25,222.0
2024-07-21 17:40:00,CME_MINI:NQ1!,19781.0,19785.0,19777.5,19780.25,456.0
2024-07-21 17:45:00,CME_MINI:NQ1!,19780.75,19787.0,19775.0,19777.0,442.0
2024-07-21 17:50:00,CME_MINI:NQ1!,19777.0,19787.75,19775.5,19785.5,471.0
2024-07-21 17:55:00,CME_MINI:NQ1!,19785.75,19794.75,19785.25,19790.75,881.0
2024-07-21 18:00:00,CME_MINI:NQ1!,19790.75,19812.75,19789.5,19809.0,1618.0
2024-07-21 18:05:00,CME_MINI:NQ1!,19809.75,19834.5,19809.25,19821.5,1729.0
2024-07-21 18:10:00,CME_MINI:NQ1!,19821.0,19826.5,19812.75,19815.75,1072.0
2024-07-21 18:15:00,CME_MINI:NQ1!,19814.75,19842.0,19804.0,19837.75,1433.0
2024-07-21 18:20:00,CME_MINI:NQ1!,19839.0,19840.5,19828.75,19831.75,808.0
2024-07-21 18:25:00,CME_MINI:NQ1!,19830.0,19835.5,19827.0,19834.5,386.0
2024-07-21 18:30:00,CME_MINI:NQ1!,19833.75,19837.0,19819.25,19824.5,650.0
2024-07-21 18:35:00,CME_MINI:NQ1!,19824.0,19828.5,19820.5,19828.0,398.0
2024-07-21 18:40:00,CME_MINI:NQ1!,19828.0,19831.0,19811.5,19816.0,928.0
2024-07-21 18:45:00,CME_MINI:NQ1!,19816.5,19818.25,19808.25,19814.75,501.0
2024-07-21 18:50:00,CME_MINI:NQ1!,19814.75,19819.25,19813.5,19814.0,309.0
2024-07-21 18:55:00,CME_MINI:NQ1!,19813.25,19818.75,19810.75,19817.0,217.0
2024-07-21 19:00:00,CME_MINI:NQ1!,19816.75,19824.0,19811.75,19813.75,519.0
2024-07-21 19:05:00,CME_MINI:NQ1!,19813.5,19816.25,19810.0,19811.75,306.0
2024-07-21 19:10:00,CME_MINI:NQ1!,19811.0,19817.0,19806.25,19817.0,360.0
2024-07-21 19:15:00,CME_MINI:NQ1!,19817.5,19817.5,19806.0,19807.0,499.0
2024-07-21 19:20:00,CME_MINI:NQ1!,19806.5,19808.25,19766.5,19781.5,1838.0
2024-07-21 19:25:00,CME_MINI:NQ1!,19783.0,19802.5,19778.25,19797.75,785.0
