Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-28 09:30:00-04:00,429.8500061035156,430.0,428.4800109863281,428.6549987792969,428.6549987792969,886641
2024-05-28 09:31:00-04:00,428.5199890136719,428.760009765625,428.20001220703125,428.3550109863281,428.3550109863281,91546
2024-05-28 09:32:00-04:00,428.2900085449219,428.2900085449219,427.3399963378906,427.3399963378906,427.3399963378906,108465
2024-05-28 09:33:00-04:00,427.385009765625,427.718994140625,427.1000061035156,427.718994140625,427.718994140625,74073
2024-05-28 09:34:00-04:00,427.7200012207031,428.45001220703125,427.7171936035156,428.2699890136719,428.2699890136719,66510
2024-05-28 09:35:00-04:00,428.2300109863281,428.70001220703125,428.1499938964844,428.36871337890625,428.36871337890625,92185
2024-05-28 09:36:00-04:00,428.364990234375,428.54998779296875,428.0950012207031,428.489990234375,428.489990234375,111428
2024-05-28 09:37:00-04:00,428.489990234375,428.9599914550781,428.4599914550781,428.8399963378906,428.8399963378906,86828
2024-05-28 09:39:00-04:00,429.19000244140625,429.9700012207031,429.19000244140625,429.6099853515625,429.6099853515625,144539
2024-05-28 09:40:00-04:00,429.739990234375,430.82000732421875,429.739990234375,430.4848937988281,430.4848937988281,165603
2024-05-28 09:41:00-04:00,430.4729919433594,430.4800109863281,429.56768798828125,429.67999267578125,429.67999267578125,73561
2024-05-28 09:42:00-04:00,429.68218994140625,429.95001220703125,429.010009765625,429.19500732421875,429.19500732421875,60937
2024-05-28 09:43:00-04:00,429.2120056152344,429.218994140625,428.80999755859375,428.8599853515625,428.8599853515625,40790
2024-05-28 09:44:00-04:00,428.86260986328125,428.94000244140625,428.3299865722656,428.3500061035156,428.3500061035156,51122
2024-05-28 09:45:00-04:00,428.3900146484375,428.6600036621094,427.8999938964844,427.95159912109375,427.95159912109375,71073
2024-05-28 09:46:00-04:00,427.9849853515625,427.9849853515625,427.3900146484375,427.5,427.5,73802
2024-05-28 09:47:00-04:00,427.4549865722656,427.685791015625,427.0939025878906,427.0939025878906,427.0939025878906,68951
2024-05-28 09:48:00-04:00,427.0450134277344,427.2799987792969,426.67999267578125,426.7550048828125,426.7550048828125,100205
2024-05-28 09:49:00-04:00,426.75,426.92999267578125,426.62799072265625,426.6600036621094,426.6600036621094,55673
2024-05-28 09:50:00-04:00,426.7200012207031,427.3092956542969,426.7200012207031,427.20001220703125,427.20001220703125,54965
2024-05-28 09:51:00-04:00,427.239990234375,427.45001220703125,427.05999755859375,427.2489013671875,427.2489013671875,57146
2024-05-28 09:52:00-04:00,427.239990234375,427.29150390625,426.9200134277344,427.29150390625,427.29150390625,59686
2024-05-28 09:53:00-04:00,427.21649169921875,427.4599914550781,427.20001220703125,427.385009765625,427.385009765625,35689
2024-05-28 09:54:00-04:00,427.360107421875,427.4200134277344,426.94000244140625,427.2049865722656,427.2049865722656,36041
2024-05-28 09:55:00-04:00,427.2771911621094,427.64990234375,427.2300109863281,427.5950012207031,427.5950012207031,49428
2024-05-28 09:56:00-04:00,427.57000732421875,427.6899108886719,427.3900146484375,427.6400146484375,427.6400146484375,59996
2024-05-28 09:57:00-04:00,427.67999267578125,427.9800109863281,427.5801086425781,427.92498779296875,427.92498779296875,58260
2024-05-28 09:58:00-04:00,427.95001220703125,427.9800109863281,427.5299987792969,427.7200012207031,427.7200012207031,40555
2024-05-28 09:59:00-04:00,427.7699890136719,428.1300048828125,427.6000061035156,428.0050048828125,428.0050048828125,68556
2024-05-28 10:00:00-04:00,428.0,428.32501220703125,427.8500061035156,428.05999755859375,428.05999755859375,56558
2024-05-28 10:01:00-04:00,428.0849914550781,428.1600036621094,427.6200866699219,427.80999755859375,427.80999755859375,59870
2024-05-28 10:02:00-04:00,427.80499267578125,428.3800048828125,427.79998779296875,428.3800048828125,428.3800048828125,42161
2024-05-28 10:03:00-04:00,428.3900146484375,428.7900085449219,428.3699951171875,428.58648681640625,428.58648681640625,38125
2024-05-28 10:04:00-04:00,428.6000061035156,428.7300109863281,428.29998779296875,428.29998779296875,428.29998779296875,48408
2024-05-28 10:05:00-04:00,428.3550109863281,428.5450134277344,428.1000061035156,428.49798583984375,428.49798583984375,31819
2024-05-28 10:06:00-04:00,428.6098937988281,429.04730224609375,428.5801086425781,429.04730224609375,429.04730224609375,45376
