datetime,symbol,open,high,low,close,volume
2024-05-19 17:00:00,CME_MINI:NQ1!,18633.5,18650.0,18633.0,18649.75,801.0
2024-05-19 17:05:00,CME_MINI:NQ1!,18648.75,18654.5,18648.75,18652.0,402.0
2024-05-19 17:10:00,CME_MINI:NQ1!,18651.5,18655.5,18651.5,18654.75,247.0
2024-05-19 17:15:00,CME_MINI:NQ1!,18654.5,18657.75,18653.5,18657.5,277.0
2024-05-19 17:20:00,CME_MINI:NQ1!,18657.75,18658.0,18655.75,18657.0,263.0
2024-05-19 17:25:00,CME_MINI:NQ1!,18657.25,18658.25,18655.25,18655.75,127.0
2024-05-19 17:30:00,CME_MINI:NQ1!,18655.75,18656.5,18651.5,18652.0,204.0
2024-05-19 17:35:00,CME_MINI:NQ1!,18652.0,18654.0,18650.5,18651.0,213.0
2024-05-19 17:40:00,CME_MINI:NQ1!,18651.5,18656.25,18651.0,18655.25,199.0
2024-05-19 17:45:00,CME_MINI:NQ1!,18655.0,18655.75,18651.0,18652.0,143.0
2024-05-19 17:50:00,CME_MINI:NQ1!,18652.75,18655.0,18651.75,18655.0,53.0
2024-05-19 17:55:00,CME_MINI:NQ1!,18655.0,18655.0,18652.25,18654.0,66.0
2024-05-19 18:00:00,CME_MINI:NQ1!,18654.25,18660.0,18654.0,18657.0,179.0
2024-05-19 18:05:00,CME_MINI:NQ1!,18656.75,18658.25,18653.0,18654.0,151.0
2024-05-19 18:10:00,CME_MINI:NQ1!,18654.25,18657.75,18653.25,18657.75,137.0
2024-05-19 18:15:00,CME_MINI:NQ1!,18657.5,18658.25,18655.25,18658.25,159.0
2024-05-19 18:20:00,CME_MINI:NQ1!,18658.5,18662.25,18657.75,18660.5,266.0
2024-05-19 18:25:00,CME_MINI:NQ1!,18660.25,18663.5,18660.0,18663.25,142.0
2024-05-19 18:30:00,CME_MINI:NQ1!,18662.75,18664.75,18662.25,18662.75,208.0
2024-05-19 18:35:00,CME_MINI:NQ1!,18662.75,18663.75,18662.0,18663.5,86.0
2024-05-19 18:40:00,CME_MINI:NQ1!,18663.25,18666.75,18663.25,18665.0,141.0
2024-05-19 18:45:00,CME_MINI:NQ1!,18665.5,18671.25,18663.75,18670.5,363.0
2024-05-19 18:50:00,CME_MINI:NQ1!,18669.75,18669.75,18667.5,18668.0,178.0
2024-05-19 18:55:00,CME_MINI:NQ1!,18668.0,18669.75,18666.75,18666.75,168.0
2024-05-19 19:00:00,CME_MINI:NQ1!,18667.75,18669.25,18663.5,18665.5,407.0
2024-05-19 19:05:00,CME_MINI:NQ1!,18665.75,18666.0,18658.5,18661.5,449.0
2024-05-19 19:10:00,CME_MINI:NQ1!,18661.0,18664.75,18660.5,18664.0,132.0
2024-05-19 19:15:00,CME_MINI:NQ1!,18664.0,18666.5,18660.5,18666.5,254.0
2024-05-19 19:20:00,CME_MINI:NQ1!,18666.25,18666.25,18662.25,18664.25,268.0
2024-05-19 19:25:00,CME_MINI:NQ1!,18664.5,18669.5,18662.75,18668.0,205.0
2024-05-19 19:30:00,CME_MINI:NQ1!,18668.5,18668.5,18665.5,18666.5,170.0
2024-05-19 19:35:00,CME_MINI:NQ1!,18667.0,18668.25,18665.25,18667.75,173.0
2024-05-19 19:40:00,CME_MINI:NQ1!,18668.25,18672.75,18667.75,18671.25,302.0
2024-05-19 19:45:00,CME_MINI:NQ1!,18671.0,18671.75,18668.5,18669.25,211.0
2024-05-19 19:50:00,CME_MINI:NQ1!,18668.75,18670.25,18668.0,18669.75,161.0
2024-05-19 19:55:00,CME_MINI:NQ1!,18670.0,18670.25,18665.75,18666.5,165.0
2024-05-19 20:00:00,CME_MINI:NQ1!,18665.75,18666.75,18663.25,18665.5,248.0
2024-05-19 20:05:00,CME_MINI:NQ1!,18665.5,18665.75,18663.5,18665.0,198.0
2024-05-19 20:10:00,CME_MINI:NQ1!,18664.75,18666.5,18664.0,18666.5,166.0
2024-05-19 20:15:00,CME_MINI:NQ1!,18666.25,18667.0,18660.25,18663.25,353.0
2024-05-19 20:20:00,CME_MINI:NQ1!,18663.0,18670.5,18663.0,18670.5,294.0
